Close
469,1.16915
470,1.1778
471,1.16345
472,1.156
473,1.1417
474,1.13695
475,1.11945
476,1.12405
477,1.11635
478,1.12125
479,1.1135
480,1.09135
481,1.09335
482,1.08105
483,1.11045
484,1.097
485,1.11915
486,1.11585
487,1.10435
488,1.10855
489,1.1024
490,1.11865
491,1.1334
492,1.13565
493,1.1316
494,1.1323
495,1.1347
496,1.15495
497,1.14965
498,1.15765
499,1.1545
500,1.1527
501,1.15635
502,1.16235
503,1.1496
504,1.16305
505,1.16075
506,1.15935
507,1.16645
508,1.16735
509,1.16225
510,1.16395
511,1.15035
512,1.1329
513,1.11255
514,1.11725
515,1.11355
516,1.10615
517,1.1038
518,1.0997
519,1.08875
520,1.0868
521,1.08115
522,1.08145
523,1.08945
524,1.08355
525,1.07755
526,1.0659
527,1.07255
528,1.07055
529,1.0777
530,1.0813
531,1.0887
532,1.10175
533,1.0893
534,1.08745
535,1.09995
536,1.1086
537,1.10105
538,1.0953
539,1.08725
540,1.08115
541,1.07635
542,1.08675
543,1.09735
544,1.0876
545,1.0918
546,1.0937
547,1.10415
548,1.10515
549,1.10195
550,1.08835
551,1.0776
552,1.0781
553,1.0785
554,1.0772
555,1.0767
556,1.0828
557,1.07235
558,1.06585
559,1.06485
560,1.0691
561,1.079
562,1.06915
563,1.07445
564,1.08925
565,1.09125
566,1.08455
567,1.08455
568,1.0695
569,1.08375
570,1.0798
571,1.06975
572,1.05935
573,1.06125
574,1.0518
575,1.04265
576,1.03485
577,1.0319
578,1.02365
579,1.0338
580,1.037
581,1.02835
582,1.04945
583,1.0429
584,1.0475
585,1.05355
586,1.0691
587,1.06475
588,1.08105
589,1.06655
590,1.0846
591,1.07685
592,1.0662
593,1.06275
594,1.06515
595,1.0754
596,1.05545
597,1.0495
598,1.04505
599,1.05575
600,1.05165
601,1.0475
602,1.05095
603,1.05475
604,1.06365
605,1.07045
606,1.0556
607,1.0581
608,1.0453
609,1.05895
610,1.06215
611,1.05625
612,1.04625
613,1.05105
614,1.0572
615,1.05805
616,1.0513
617,1.06385
618,1.05455
619,1.0516
620,1.06005
621,1.05895
622,1.06115
623,1.0613
624,1.07105
625,1.06635
626,1.0622
627,1.05755
628,1.0486
629,1.0501
630,1.04285
631,1.0435
632,1.0553
633,1.05295
634,1.04175
635,1.0389
636,1.03235
637,1.03455
638,1.03
639,1.0335
640,1.03895
641,1.0308
642,1.02345
643,1.02905
644,1.02615
645,1.03135
646,1.0465
647,1.0523
648,1.0578
649,1.05765
650,1.06275
651,1.0643
652,1.0664
653,1.07045
654,1.06065
655,1.0571
656,1.06255
657,1.07425
658,1.07125
659,1.0755
660,1.0656
661,1.0622
662,1.04995
663,1.0506
664,1.0493
665,1.0432
666,1.04625
667,1.0471
668,1.03935
669,1.043
670,1.0565
671,1.0537
672,1.0608
673,1.05185
674,1.0414
675,1.0355
676,1.0319
677,1.03175
678,1.02925
679,1.0272
680,1.02615
681,1.02455
682,1.0241
683,1.0193
684,1.01925
685,1.01405
686,1.0103
687,1.01395
688,1.01735
689,1.019
690,1.0159
691,1.02675
692,1.02405
693,1.0266
694,1.0211
695,1.02005
696,1.0153
697,1.0086
698,1.0111
699,1.0022
700,1.0015
701,1.00615
702,1.0022
703,1.00275
704,1.0025
705,1.0011
706,0.9986
707,1.0021
708,1.0129
709,1.01445
710,0.99865
711,0.9998
712,1.00035
713,0.99915
714,1.00105
715,1.0176
716,1.0097
717,1.0052
718,1.01785
719,1.0107
720,1.02485
721,1.0307
722,1.05265
723,1.04275
724,1.02325
725,1.02205
726,1.01925
727,1.0201
728,1.03535
729,1.03255
730,1.03935
731,1.0438
732,1.07025
733,1.0596
734,1.06255
735,1.0676
736,1.0709
737,1.0482
738,1.054625
739,1.044575
740,1.0552
741,1.038325
742,1.040275
743,1.062675
744,1.061675
745,1.047475
746,1.04455
747,1.029725
748,1.03225
749,1.0339
750,1.0254
751,1.0243
752,1.0283
753,1.021775
754,1.02425
755,1.02955
756,1.03975
757,1.043
758,1.0355
759,1.03575
760,1.05595
761,1.063875
762,1.059625
763,1.062375
764,1.063475
765,1.054425
766,1.0467
767,1.042075
768,1.0339
769,1.0372
770,1.03005
771,1.0326
772,1.03825
773,1.058125
774,1.05495
775,1.04355
776,1.049075
777,1.037225
778,1.03575
779,1.0323
780,1.035425
781,1.038825
782,1.036675
783,1.029375
784,1.022875
785,1.02345
786,1.018275
787,1.0168
788,1.0274
789,1.027025
790,1.03135
791,1.046375
792,1.042425
793,1.04185
794,1.043475
795,1.03205
796,1.029575
797,1.0404
798,1.04745
799,1.052175
800,1.0615
801,1.059725
802,1.057875
803,1.050775
804,1.059975
805,1.0656
806,1.04975
807,1.05235
808,1.0388
809,1.03535
810,1.047875
811,1.037475
812,1.03395
813,1.0369
814,1.027125
815,1.027525
816,1.026225
817,1.026575
818,1.03285
819,1.02825
820,1.026875
821,1.0307
822,1.034225
823,1.0242
824,1.029275
825,1.029775
826,1.0326
827,1.02925
828,1.0197
829,1.023975
830,1.015775
831,1.01105
832,1.01735
833,1.010675
834,1.0138
835,1.010125
836,1.00335
837,1.00395
838,1.01035
839,1.017225
840,1.033525
841,1.021075
842,1.02675
843,1.02585
844,1.02
845,1.0239
846,1.0281
847,1.02105
848,1.0194
849,1.015275
850,1.008225
851,1.00525
852,1.002275
853,1.000225
854,1.0036
855,1.00805
856,1.0009
857,1.003175
858,1.01225
859,1.009825
860,1.022325
861,1.0246
862,1.019
863,1.016875
864,1.018675
865,1.02465
866,1.00995
867,1.0092
868,1.02125
869,1.017925
870,1.026425
871,1.01705
872,1.002675
873,1.003975
874,1.005625
875,1.0124
876,1.0112
877,1.0106
878,1.009275
879,1.007425
880,1.006175
881,1.00495
882,1.006125
883,1.014025
884,1.01685
885,1.017125
886,1.0132
887,1.009225
888,1.0083
889,1.006875
890,1.001075
891,1.000775
892,0.999975
893,0.997675
894,0.99375
895,0.9984
896,0.995675
897,0.9966
898,0.993375
899,0.993375
900,0.9904
901,0.985725
902,0.989175
903,0.99085
904,0.987075
905,0.991275
906,0.995775
907,0.9973
908,0.993275
909,0.993575
910,0.99685
911,0.994075
912,0.99345
913,1.00125
914,1.000975
915,0.99055
916,0.98795
917,0.99115
918,0.9873
919,0.9908
920,0.995225
921,0.993825
922,0.99545
923,0.98755
924,0.98905
925,0.989775
926,0.98485
927,0.984275
928,0.9867
929,0.982825
930,0.990725
931,0.989525
932,0.9827
933,0.9775
934,0.971625
935,0.974725
936,0.97305
937,0.972025
938,0.97325
939,0.97325
940,0.9714
941,0.968475
942,0.975925
943,0.973125
944,0.973825
945,0.98595
946,0.991475
947,0.984875
948,0.984425
949,0.977825
950,0.980725
951,0.981525
952,0.975175
953,0.9814
954,0.977875
955,0.974425
956,0.971025
957,0.9706
958,0.9633
959,0.966975
960,0.96385
961,0.960725
962,0.958425
963,0.955525
964,0.956425
965,0.9634
966,0.962325
967,0.96115
968,0.959325
969,0.964225
970,0.956125
971,0.95255
972,0.953175
973,0.9545
974,0.95445
975,0.951575
976,0.94975
977,0.950625
978,0.94505
979,0.950625
980,0.9526
981,0.95935
982,0.966925
983,0.9665
984,0.96185
985,0.95675
986,0.9619
987,0.962575
988,0.96875
989,0.97585
990,0.9722
991,0.9701
992,0.9676
993,0.97395
994,0.977875
995,0.97675
996,0.9775
997,0.9778
998,0.97635
999,0.97705
1000,0.968375
1001,0.977175
1002,0.975875
1003,0.977925
1004,0.9809
1005,0.9745
1006,0.9793
1007,0.972975
1008,0.9798
1009,0.976125
1010,0.9682
1011,0.979125
1012,0.981325
1013,0.979425
1014,0.9798
1015,0.971175
1016,0.97385
1017,0.978975
1018,0.988375
1019,0.986125
1020,0.98125
1021,0.969525
1022,0.963425
1023,0.958475
1024,0.96115
1025,0.96335
1026,0.96535
1027,0.95865
1028,0.961975
1029,0.968775
1030,0.966475
1031,0.958275
1032,0.960625
1033,0.953325
1034,0.9597
1035,0.950125
1036,0.947475
1037,0.9433
1038,0.94805
1039,0.9471
1040,0.944275
1041,0.949825
1042,0.949325
1043,0.955525
1044,0.957025
1045,0.961275
1046,0.962075
1047,0.981525
1048,0.98185
1049,0.994475
1050,0.97725
1051,0.994825
1052,0.98425
1053,0.9873
1054,0.97925
1055,0.982425
1056,0.980675
1057,0.990425
1058,0.99015
1059,0.990475
1060,0.987375
1061,0.987125
1062,0.9883
1063,0.981375
1064,0.97695
1065,0.977875
1066,0.977725
1067,0.976825
1068,0.98535
1069,0.990125
1070,0.990525
1071,0.98325
1072,0.989425
1073,0.9967
1074,0.992825
1075,0.985725
1076,0.989225
1077,0.983575
1078,0.978075
1079,0.9907
1080,0.992575
1081,1.008125
1082,1.0284
1083,1.028175
1084,1.025125
1085,1.019325
1086,1.0335
1087,1.03585
1088,1.050375
1089,1.054675
1090,1.0514
1091,1.040175
1092,1.037225
1093,1.039425
1094,1.0259
1095,1.030025
1096,1.017325
1097,1.02095
1098,1.00985
1099,1.023475
1100,1.0141
1101,1.020525
1102,1.0155
1103,1.00675
1104,1.003725
1105,1.016725
1106,1.00425
1107,0.9909
1108,0.99185
1109,1.00075
1110,1.020175
1111,1.013575
1112,1.006825
1113,1.018675
1114,1.012625
1115,1.008825
1116,1.024575
1117,1.016925
1118,1.010425
1119,1.01675
1120,1.021025
1121,1.024475
1122,1.0292
1123,1.02775
1124,1.039925
1125,1.0383
1126,1.04865
1127,1.047075
1128,1.0471
1129,1.03415
1130,1.0321
1131,1.01745
1132,1.0139
1133,1.019425
1134,1.016525
1135,1.01005
1136,1.009725
1137,1.022975
1138,1.016975
1139,1.027075
1140,1.03425
1141,1.03965
1142,1.035025
1143,1.03835
1144,1.038925
1145,1.0298
1146,1.0266
1147,1.02035
1148,1.020425
1149,1.01865
1150,1.0244
1151,1.019925
1152,1.0212
1153,1.018925
1154,1.0104
1155,1.01275
1156,1.01975
1157,1.02835
1158,1.023475
1159,1.015525
1160,1.01955
1161,1.0191
1162,1.023225
1163,1.017925
1164,1.015175
1165,1.011175
1166,1.0108
1167,1.0132
1168,1.008575
1169,1.008975
1170,1.0043
1171,1.0017
1172,1.001775
1173,1.0015
1174,1.0026
1175,0.998575
1176,0.99925
1177,0.993475
1178,0.99585
1179,0.994525
1180,0.99595
1181,0.994825
1182,1.0014
1183,0.999675
1184,0.999075
1185,0.999975
1186,0.9966
1187,0.996825
1188,0.993525
1189,0.9969
1190,0.999825
1191,0.99745
1192,0.99935
1193,0.99895
1194,0.99535
1195,0.989925
1196,0.9854
1197,0.989175
1198,0.99465
1199,1.001925
1200,0.997525
1201,0.99025
1202,0.990575
1203,0.99255
1204,0.988675
1205,0.992725
1206,0.9918
1207,0.991675
1208,0.986925
1209,0.991575
1210,0.99225
1211,0.99925
1212,0.997775
1213,0.990675
1214,0.99495
1215,0.998325
